id,sentiment
"1613_3",0.051511794328689575
"1454_4",0.8016283512115479
"5094_3",0.06422647833824158
"7982_1",0.5953414440155029
"6894_2",0.5403314232826233
"6554_1",0.6261076927185059
"4721_3",0.2824666500091553
"6904_4",0.20267462730407715
"893_8",0.9560530185699463
"4605_4",0.7005148530006409
"11516_7",0.8026777505874634
"11718_7",0.9256343841552734
"5956_1",0.04988813400268555
"7455_9",0.8546425104141235
"6396_4",0.7911558747291565
"1223_8",0.8531852960586548
"8556_1",0.23349779844284058
"6108_8",0.6366434693336487
"11690_1",0.04850214719772339
"3778_9",0.8076959848403931
"3627_4",0.7649493217468262
"8256_4",0.3738555908203125
"533_1",0.048198819160461426
"5235_4",0.14500531554222107
"621_2",0.24883010983467102
"5365_1",0.6863961219787598
"8180_3",0.534794807434082
"7396_7",0.5570528507232666
"9776_10",0.8571984171867371
"8175_10",0.9441099166870117
"3128_1",0.2984243333339691
"4606_1",0.21564123034477234
"6158_2",0.12082013487815857
"3281_10",0.5181913375854492
"4723_4",0.1273406744003296
"11994_3",0.2743957042694092
"7701_1",0.04821088910102844
"103_3",0.3164054751396179
"8908_10",0.9558777809143066
"8876_1",0.051956355571746826
"7519_9",0.9183847308158875
"12456_8",0.8491746187210083
"9514_8",0.7790157198905945
"8680_8",0.8696407675743103
"12402_10",0.7592309713363647
"362_2",0.5636200308799744
"9825_7",0.9405585527420044
"2913_3",0.751252293586731
"7164_8",0.910130500793457
"11177_7",0.28553497791290283
"5707_10",0.9241522550582886
"8103_10",0.9458867907524109
"6289_1",0.05101838707923889
"11754_1",0.06588947772979736
"11640_10",0.8816128969192505
"9933_7",0.7133798599243164
"185_10",0.9479316473007202
"242_10",0.9577962160110474
"9369_8",0.7541617155075073
"7453_10",0.7063566446304321
"7514_7",0.9029395580291748
"10860_2",0.10728266835212708
"8663_8",0.43076062202453613
"9108_1",0.048712849617004395
"7941_1",0.12242594361305237
"10116_1",0.0481925904750824
"9841_4",0.08926746249198914
"4512_9",0.6825653314590454
"4853_2",0.2885347008705139
"2664_4",0.37193912267684937
"9966_10",0.9175322651863098
"5167_2",0.2294788956642151
"3894_2",0.07005637884140015
"3929_8",0.35303887724876404
"7165_10",0.8248848915100098
"5451_8",0.6398501992225647
"2947_4",0.8595289587974548
"4611_10",0.7437306642532349
"5807_1",0.30502814054489136
"9464_8",0.7507712841033936
"3124_10",0.061478257179260254
"2705_4",0.7633203268051147
"12187_8",0.9231106042861938
"12319_10",0.7796778678894043
"9874_3",0.3764207363128662
"3406_4",0.42948517203330994
"2327_10",0.9456114172935486
"605_10",0.7786368131637573
"8080_4",0.5270035266876221
"3074_10",0.9381833076477051
"2499_3",0.046481430530548096
"1013_1",0.3654526472091675
"11535_1",0.06757301092147827
"4118_7",0.8467743396759033
"10492_8",0.8675119876861572
"2129_4",0.590624213218689
"9814_10",0.6088659763336182
"10671_9",0.5513800978660583
"5980_10",0.9577068090438843
"2755_2",0.11777004599571228
"5461_2",0.5289035439491272
"11979_1",0.581560492515564
"8810_1",0.04860350489616394
"852_7",0.5001031160354614
"10961_4",0.05744931101799011
"7436_4",0.10033667087554932
"11281_3",0.9001983404159546
"4208_3",0.23029670119285583
"8213_10",0.9007583856582642
"9851_2",0.494798481464386
"4713_7",0.8292665481567383
"9528_1",0.9476253390312195
"3595_10",0.9576857686042786
"5785_3",0.5210674405097961
"10370_3",0.0483381450176239
"1980_3",0.056100666522979736
"8800_4",0.6443995237350464
"4437_3",0.3354259133338928
"28_3",0.547153890132904
"12171_1",0.1353726089000702
"9359_3",0.16686460375785828
"3831_9",0.957349956035614
"10962_7",0.9308360815048218
"1500_9",0.813258171081543
"11470_10",0.8763934373855591
"11843_3",0.1401340663433075
"11200_4",0.4331720471382141
"1067_1",0.04890260100364685
"3333_1",0.0821709930896759
"4487_4",0.7885638475418091
"6428_1",0.057751625776290894
"575_7",0.21004506945610046
"10904_9",0.9323054552078247
"11821_2",0.3159164786338806
"11605_1",0.0720599889755249
"1111_7",0.6353411078453064
"10295_1",0.821745753288269
"1146_4",0.05380284786224365
"2405_9",0.0395641028881073
"11081_10",0.8939404487609863
"2201_10",0.8813604116439819
"4844_1",0.05517631769180298
"11007_8",0.8088463544845581
"6535_7",0.9403350353240967
"2653_4",0.13306549191474915
"8245_10",0.7159423232078552
"9951_8",0.7613481283187866
"6133_8",0.3051023483276367
"10006_2",0.04880481958389282
"7350_1",0.6476114988327026
"4509_9",0.9536921381950378
"948_1",0.049233436584472656
"3987_1",0.39733195304870605
"2947_10",0.06004154682159424
"6041_3",0.05980333685874939
"2946_1",0.12449276447296143
"11967_4",0.048785626888275146
"1185_10",0.9573102593421936
"10323_2",0.7486379146575928
"11706_2",0.04818755388259888
"3663_1",0.04820626974105835
"5602_10",0.953982949256897
"4870_10",0.9063118100166321
"1994_1",0.03912857174873352
"10807_7",0.8740379810333252
"6871_3",0.9360561370849609
"1175_2",0.017900586128234863
"10919_7",0.9446232318878174
"8127_10",0.6383433938026428
"12497_4",0.46388164162635803
"3274_1",0.5190292000770569
"2568_3",0.10108029842376709
"840_2",0.06337499618530273
"5626_10",0.9516758918762207
"7561_10",0.9577851295471191
"4600_3",0.757859468460083
"3324_9",0.5295015573501587
"8899_7",0.822573184967041
"5592_8",0.5188512802124023
"12483_4",0.04135507345199585
"7874_1",0.04822102189064026
"5878_10",0.9538599848747253
"4303_9",0.9378920793533325
"9421_1",0.3078039884567261
"10269_4",0.17406243085861206
"10615_2",0.07304123044013977
"2634_10",0.9443142414093018
"7522_1",0.04946792125701904
"9289_10",0.9317691326141357
"4636_10",0.7838765382766724
"1241_7",0.2910895347595215
"9458_9",0.718246340751648
"11690_10",0.9545278549194336
"7176_4",0.6467077732086182
"6212_10",0.8084286451339722
"6319_1",0.050257712602615356
"5229_3",0.581169068813324
"466_9",0.9396361112594604
"8693_2",0.5583240389823914
"2952_10",0.8986523151397705
"1128_1",0.26271170377731323
"3975_10",0.7049371600151062
"11365_10",0.7824106812477112
"2074_9",0.9419442415237427
"9768_10",0.9419263005256653
"4895_1",0.05013948678970337
"5726_10",0.9330008625984192
"9993_10",0.9575059413909912
"11319_2",0.6632124185562134
"10561_2",0.3901015818119049
"5455_8",0.9231722354888916
"10684_3",0.6428744792938232
"3652_3",0.08227002620697021
"7825_1",0.04974028468132019
"8806_1",0.08091071248054504
"275_10",0.9375259876251221
"2246_1",0.0821785032749176
"11968_2",0.053763359785079956
"2528_1",0.9034475088119507
"8491_8",0.5308169722557068
"13_1",0.3034297227859497
"4530_8",0.7904678583145142
"5207_3",0.04820224642753601
"11648_10",0.9075278043746948
"8260_1",0.0500369668006897
"10730_10",0.9084136486053467
"10402_3",0.30034005641937256
"8077_1",0.04894685745239258
"8598_8",0.9420050382614136
"2809_3",0.05007895827293396
"12490_10",0.9363839626312256
"1447_9",0.9521771669387817
"1605_3",0.7319216132164001
"2311_4",0.060958147048950195
"3235_9",0.2675172686576843
"5725_10",0.6933397054672241
"9025_10",0.886638879776001
"6049_9",0.6478913426399231
"4803_10",0.9562928676605225
"191_9",0.9084604978561401
"420_3",0.5537047386169434
"5238_2",0.0491943359375
"1280_9",0.6206468939781189
"9408_4",0.0633603036403656
"819_1",0.04827892780303955
"1656_4",0.04865407943725586
"9964_3",0.19559597969055176
"10404_4",0.4671463966369629
"12369_10",0.944155216217041
"6423_1",0.0653013288974762
"9942_8",0.10047134757041931
"1519_1",0.14450803399085999
"100_10",0.955101728439331
"3216_10",0.8470704555511475
"3909_10",0.5806254148483276
"5034_7",0.9350898265838623
"14_8",0.9417728781700134
"5891_3",0.0837237536907196
"8496_10",0.9574419260025024
"7429_1",0.05066406726837158
"9457_1",0.049176692962646484
"9602_8",0.9536110162734985
"4198_1",0.04773569107055664
"154_2",0.639472484588623
"5070_2",0.04831057786941528
"4207_8",0.6764423847198486
"7758_8",0.9342530965805054
"4439_9",0.9107959866523743
"12042_1",0.04818606376647949
"7244_1",0.04820394515991211
"6854_1",0.10781991481781006
"11932_10",0.8888596892356873
"4151_10",0.8583238124847412
"7265_1",0.2824627161026001
"10272_7",0.9579856395721436
"4256_4",0.46906778216362
"1225_7",0.8409367203712463
"956_10",0.9544000625610352
"6389_2",0.06165662407875061
"1365_4",0.061393022537231445
"4752_7",0.7070937752723694
"276_10",0.9430909156799316
"8766_9",0.5453096628189087
"11225_10",0.9329415559768677
"6920_1",0.04847830533981323
"11536_1",0.04822969436645508
"1923_9",0.8555030226707458
"11460_10",0.4332076609134674
"10054_7",0.5289021134376526
"10845_1",0.04819035530090332
"10231_4",0.1749139130115509
"9430_8",0.6706891655921936
"3226_2",0.04824236035346985
"4298_3",0.4787239134311676
"10635_4",0.16380929946899414
"10567_4",0.05527976155281067
"5460_10",0.9524693489074707
"7310_7",0.9294646978378296
"10330_2",0.05473342537879944
"5151_9",0.9059402346611023
"11_3",0.9244120121002197
"1448_8",0.3965790867805481
"10130_8",0.6618388891220093
"2199_3",0.3953503966331482
"1761_10",0.955765962600708
"2782_1",0.054810166358947754
"7618_10",0.9490944147109985
"85_10",0.43169498443603516
"5730_3",0.07937437295913696
"3641_1",0.9158087968826294
"8190_9",0.9558519124984741
"9533_10",0.9574823379516602
"9508_1",0.1853576898574829
"237_8",0.9575394988059998
"3981_7",0.7743209600448608
"7194_9",0.6675758957862854
"10584_8",0.864600419998169
"248_2",0.049512654542922974
"8358_4",0.05728819966316223
"1218_1",0.05398917198181152
"4191_10",0.07244303822517395
"3090_8",0.8905094265937805
"11923_2",0.05925413966178894
"1640_8",0.6192693710327148
"9972_3",0.05021747946739197
"11818_4",0.43078458309173584
"4350_10",0.9125211238861084
"877_10",0.602559506893158
"10017_8",0.504582941532135
"7975_10",0.9183705449104309
"8436_1",0.3406968116760254
"6024_7",0.711369514465332
"3112_1",0.04974493384361267
"951_10",0.798919677734375
"1622_1",0.04822567105293274
"191_3",0.6089891195297241
"5669_1",0.05806779861450195
"1891_4",0.0418986976146698
"12173_9",0.8602756261825562
"7887_7",0.8327186107635498
"3256_10",0.07923221588134766
"5419_1",0.048222750425338745
"7635_1",0.04897576570510864
"8297_2",0.08712241053581238
"7137_8",0.18788465857505798
"7562_3",0.0484544038772583
"9944_1",0.0485844612121582
"4288_1",0.04842981696128845
"8087_1",0.01891198754310608
"4771_10",0.860944390296936
"10482_10",0.9482777714729309
"5324_10",0.9442893266677856
"3080_1",0.16781046986579895
"10923_7",0.5959852933883667
"1753_7",0.9561780691146851
"317_10",0.5259438157081604
"12474_8",0.7987767457962036
"773_8",0.9576774835586548
"388_1",0.4401685893535614
"12141_2",0.39681321382522583
"5667_1",0.8508944511413574
"1071_9",0.9567683935165405
"2897_10",0.9501131176948547
"9481_4",0.4301719665527344
"12025_1",0.061284542083740234
"8879_7",0.5107126832008362
"5683_1",0.03372925519943237
"7026_1",0.05051007866859436
"2439_1",0.5726546049118042
"3631_7",0.6858134269714355
"1650_9",0.5397646427154541
"5378_7",0.9249765276908875
"9745_1",0.04820215702056885
"11563_8",0.4073004126548767
"299_8",0.5490522384643555
"9471_2",0.16193735599517822
"1866_1",0.39394426345825195
"2639_4",0.20869159698486328
"5122_1",0.018443971872329712
"12341_7",0.7949661016464233
"2936_8",0.9486553072929382
"8647_10",0.5472131967544556
"4255_9",0.8431421518325806
"7262_8",0.775948703289032
"8413_10",0.7830294370651245
"10080_1",0.05761843919754028
"3973_1",0.37742525339126587
"8752_9",0.9521318674087524
"4018_2",0.05828136205673218
"7669_1",0.055725038051605225
"10421_4",0.05019408464431763
"7854_8",0.9552050232887268
"162_8",0.5841615200042725
"11614_9",0.5138704776763916
"11343_8",0.9484421014785767
"1708_7",0.2763065695762634
"7115_4",0.7339727282524109
"10498_10",0.424826443195343
"2944_8",0.9159821271896362
"10474_3",0.6298631429672241
"1263_1",0.08827590942382812
"1693_4",0.860948920249939
"9600_9",0.6276835799217224
"11173_2",0.24982428550720215
"3961_2",0.058214426040649414
"8011_1",0.2871330678462982
"7386_8",0.6740971803665161
"8787_8",0.9502103328704834
"12349_9",0.9011138081550598
"1776_4",0.36982494592666626
"5885_4",0.925395131111145
"220_4",0.05588257312774658
"5547_8",0.9573990106582642
"2853_1",0.09161224961280823
"2157_2",0.23056244850158691
"11667_2",0.13479271531105042
"194_7",0.7500737905502319
"1633_1",0.04821223020553589
"6897_2",0.4775839149951935
"11568_2",0.690937876701355
"9219_1",0.40465396642684937
"477_8",0.8207821846008301
"8980_3",0.9076213240623474
"4612_10",0.7377241849899292
"8030_10",0.8109700083732605
"1846_8",0.9580084085464478
"2786_8",0.9378076195716858
"2634_1",0.04924297332763672
"3110_8",0.8211039304733276
"11587_8",0.8127008676528931
"11262_8",0.6483785510063171
"5680_7",0.42745441198349
"4583_4",0.5870341658592224
"1451_1",0.05232354998588562
"4244_4",0.06178867816925049
"6176_4",0.0368351936340332
"8851_10",0.9520977139472961
"908_9",0.9464139342308044
"7494_9",0.3265354633331299
"8061_3",0.11803486943244934
"789_1",0.3338708281517029
"2374_7",0.9187297224998474
"11225_3",0.062085241079330444
"4467_4",0.05043309926986694
"8516_10",0.7046089172363281
"4121_10",0.9374662637710571
"10267_7",0.25133687257766724
"6040_8",0.778508186340332
"8338_7",0.8145067691802979
"2903_7",0.7227500081062317
"6662_9",0.7959239482879639
"5333_10",0.9428592920303345
"7470_4",0.0589505136013031
"8813_1",0.3569760322570801
"4514_3",0.8753846883773804
"9584_7",0.38117197155952454
"11706_8",0.9280493259429932
"11538_8",0.7916891574859619
"4210_1",0.04832819104194641
"8984_1",0.04863002896308899
"3431_4",0.04929184913635254
"4973_10",0.9422003030776978
"12260_1",0.04825800657272339
"4267_10",0.8211783170700073
"9906_9",0.9619261026382446
"670_7",0.6721222400665283
"6270_3",0.049543172121047974
"5164_4",0.10811588168144226
"9741_2",0.055766135454177856
"3761_8",0.8703927993774414
"2651_2",0.5775806307792664
"7448_10",0.8460720777511597
"7184_9",0.9311551451683044
"1313_9",0.9300820827484131
"10654_8",0.948864758014679
"7151_1",0.04971951246261597
"2320_10",0.7089686393737793
"12033_7",0.41858983039855957
"6429_1",0.08265408873558044
"1420_4",0.906967282295227
"3002_7",0.5853273868560791
"1299_1",0.18057945370674133
"7897_9",0.9154938459396362
"1529_4",0.1211555004119873
"9760_2",0.11005419492721558
"11318_1",0.052547723054885864
"2217_3",0.0952056348323822
"11641_2",0.24855807423591614
"7238_10",0.9527219533920288
"7710_8",0.8637039661407471
"12011_8",0.9226759672164917
"4495_7",0.8898888826370239
"11144_4",0.5568568706512451
"5625_2",0.1359485685825348
"2926_7",0.11702829599380493
"8538_8",0.9253657460212708
"8875_10",0.4915667176246643
"10881_10",0.9388331174850464
"1662_7",0.9373496770858765
"4560_9",0.6982318758964539
"6714_4",0.048222631216049194
"9059_10",0.9451684951782227
"6631_10",0.15253376960754395
"8520_1",0.05112621188163757
"918_4",0.5739975571632385
"3102_10",0.8883846998214722
"3611_2",0.3375215530395508
"8434_10",0.7724490165710449
"681_7",0.9297183156013489
"7386_4",0.131864994764328
"7566_9",0.06220352649688721
"10110_10",0.711809515953064
"10486_10",0.887437105178833
"1492_3",0.407945841550827
"11823_1",0.05371186137199402
"2331_9",0.9521538019180298
"2200_2",0.10765299201011658
"9547_1",0.07076472043991089
"785_2",0.07774388790130615
"5101_4",0.24327081441879272
"5657_10",0.9032292366027832
"6902_7",0.28536584973335266
"1490_9",0.7596060037612915
"7148_9",0.5338545441627502
"7387_8",0.8799982666969299
"8277_9",0.9398887157440186
"6912_7",0.9063816070556641
"170_2",0.914399266242981
"7702_10",0.9541628360748291
"4393_3",0.04850926995277405
"2608_3",0.739684522151947
"4931_8",0.9488654136657715
"10589_10",0.7110452651977539
"8623_4",0.24259626865386963
"6057_2",0.15477177500724792
"2704_9",0.9282454252243042
"1790_2",0.4840357303619385
"12370_1",0.04818934202194214
"159_1",0.052950114011764526
"343_9",0.9536347985267639
"2128_9",0.8267698287963867
"11181_8",0.8586941957473755
"11775_10",0.9565974473953247
"3514_10",0.9149659872055054
"6993_2",0.05390480160713196
"2866_9",0.6268695592880249
"1000_9",0.9305866956710815
"11772_7",0.5565714240074158
"3355_9",0.8293604850769043
"8519_8",0.8445456027984619
"7879_3",0.058850228786468506
"4332_10",0.5886778831481934
"5403_1",0.05281290411949158
"1514_7",0.11600944399833679
"7904_1",0.0489460825920105
"10550_2",0.5352222919464111
"11442_10",0.9049540758132935
"2821_3",0.1954384446144104
"5766_1",0.04821491241455078
"8061_9",0.7317459583282471
"2166_1",0.04825621843338013
"6206_1",0.059591323137283325
"11124_2",0.05602765083312988
"7625_10",0.899978756904602
"90_9",0.5937410593032837
"7959_10",0.9541947841644287
"7029_10",0.9501477479934692
"779_8",0.972993016242981
"1101_4",0.07467490434646606
"11189_4",0.16474181413650513
"9790_4",0.08062604069709778
"10861_1",0.10032162070274353
"5902_2",0.06355759501457214
"9545_10",0.7312684059143066
"3730_1",0.04818674921989441
"4951_9",0.2682749032974243
"3295_1",0.05190226435661316
"9495_2",0.5219050049781799
"2876_1",0.6227034330368042
"2796_1",0.049101948738098145
"10338_3",0.43902748823165894
"10913_7",0.4871305227279663
"4685_2",0.32095789909362793
"11586_1",0.23582464456558228
"4904_7",0.15770316123962402
"7110_7",0.7998374104499817
"2086_4",0.5583585500717163
"7372_7",0.636182963848114
"135_9",0.9269354343414307
"7038_3",0.8675631284713745
"1119_2",0.054173678159713745
"5057_8",0.6653574705123901
"3479_10",0.9555203914642334
"6489_8",0.9194269180297852
"4910_8",0.8614597320556641
"5979_10",0.9039905071258545
"11304_1",0.3082536458969116
"2102_9",0.9493979215621948
"8048_1",0.05285477638244629
"12153_7",0.7112427949905396
"4832_8",0.9012438058853149
"3079_9",0.8596026301383972
"8254_2",0.04946509003639221
"7981_7",0.9111348986625671
"611_1",0.28546345233917236
"307_10",0.7740412354469299
"8861_3",0.06070104241371155
"4635_4",0.9196432828903198
"6197_7",0.9239044189453125
"6739_3",0.2953946590423584
"8588_9",0.716364860534668
"8461_7",0.7265810370445251
"10089_1",0.20649001002311707
"2609_7",0.8168105483055115
"1418_3",0.6727408170700073
"2661_10",0.886737585067749
"1253_9",0.8748525381088257
"8815_9",0.7378924489021301
"9867_8",0.952987551689148
"2155_1",0.05624374747276306
"12259_4",0.2264409363269806
"11224_3",0.47513386607170105
"4781_1",0.04832977056503296
"4354_9",0.9574591517448425
"9629_9",0.771245002746582
"3629_9",0.9541621804237366
"6445_10",0.9285109043121338
"9526_10",0.9428294897079468
"5138_2",0.06821632385253906
"349_10",0.9005416631698608
"2099_7",0.5711645483970642
"4411_1",0.13277342915534973
"8127_3",0.11656844615936279
"5225_8",0.8033370971679688
"7970_3",0.0931766927242279
"5688_7",0.6819596886634827
"12099_3",0.09769392013549805
"6020_4",0.31860974431037903
"3892_8",0.9467079639434814
"2098_8",0.664351761341095
"4851_7",0.938618540763855
"10967_10",0.7811428308486938
"6230_4",0.6083024144172668
"2211_2",0.4891336262226105
"11978_10",0.8619477152824402
"8802_1",0.05046829581260681
"11010_3",0.04819458723068237
"10083_2",0.067646324634552
"5588_10",0.6653392314910889
"958_10",0.5755425095558167
"6771_4",0.6440826654434204
"6767_9",0.5745117664337158
"7302_10",0.7110941410064697
"5324_3",0.08145210146903992
"7737_10",0.9578338861465454
"8603_10",0.756754994392395
"3029_7",0.8902002573013306
"8640_2",0.05127197504043579
"2139_1",0.04821929335594177
"6305_10",0.9199188947677612
"6884_7",0.9492530226707458
"5534_8",0.9526135921478271
"7619_8",0.8663582801818848
"10057_8",0.6540038585662842
"972_7",0.943705141544342
"6245_8",0.9017776846885681
"6627_7",0.9312927722930908
"3621_10",0.5007776021957397
"2290_4",0.8683615922927856
"24_4",0.3488735258579254
"5689_1",0.05381864309310913
"6497_4",0.4117409288883209
"12405_4",0.8706263303756714
"11720_7",0.9463157057762146
"10088_1",0.07111325860023499
"9258_9",0.9557992815971375
"354_4",0.9371179342269897
"4770_10",0.9342308640480042
"1035_3",0.6769057512283325
"739_1",0.04855009913444519
"6267_7",0.8503122925758362
"1562_8",0.9447832703590393
"1438_1",0.048328667879104614
"281_8",0.9533121585845947
"1818_1",0.708869218826294
"3943_3",0.07772114872932434
"8116_4",0.5854682326316833
"6984_1",0.05264517664909363
"5330_4",0.05751165747642517
"8821_8",0.9468042850494385
"10484_10",0.9267352819442749
"1886_4",0.5669496059417725
"7943_2",0.17274531722068787
"6438_7",0.9007793664932251
"8931_10",0.9550149440765381
"10538_10",0.7510979175567627
"534_10",0.938907265663147
"7329_2",0.04858577251434326
"6614_2",0.9409054517745972
"710_10",0.951088547706604
"3120_4",0.5458049178123474
"9046_1",0.04884815216064453
"5638_2",0.3359003961086273
"2455_4",0.5305014252662659
"2652_3",0.14965775609016418
"11006_4",0.4993055462837219
"5065_3",0.048358798027038574
"9805_10",0.8727182149887085
"7092_8",0.5622497797012329
"1735_10",0.9436735510826111
